,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,HeadhouseholdEducation,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,Target,new_hogar_total,new_dependency,HeadhouseGender,Place,Education,TypeofHome,WallType,FloorType,RoofType,WaterSource,Sanitary,EnergySource,RubishDisposalMethod,ToiletType,WallRate,CeilingRate,FloorRate,TargetCateg,Gender
33,0,5,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,11,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cb6bb28dd,1,4,0,5,.25,11,5.25,0,0,0,0,1,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,56,4,5,0.25,male,lugar1,instlevel5,tipovivi1,paredzocalo,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv3,non_vulnerable,Male
34,0,5,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,cb6bb28dd,1,4,0,5,.25,11,5.25,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,30,4,5,0.25,male,lugar1,instlevel3,tipovivi1,paredzocalo,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv3,non_vulnerable,Male
35,0,5,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,cb6bb28dd,1,4,0,5,.25,11,5.25,1,0,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,19,4,5,0.25,male,lugar1,instlevel1,tipovivi1,paredzocalo,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv3,non_vulnerable,Male
36,0,5,0,1,1,0,0.0,0,4,4,0,1,1,0,5,5,5,5,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cb6bb28dd,1,4,0,5,.25,11,5.25,0,1,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,52,4,5,0.25,male,lugar1,instlevel2,tipovivi1,paredzocalo,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv3,non_vulnerable,Female
37,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cbf24a06c,1,2,0,3,.5,8,7.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,4,3,0.5,male,lugar1,instlevel3,tipovivi3,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared1,etecho2,eviv1,non_vulnerable,Female
38,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,cbf24a06c,1,2,0,3,.5,8,7.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,15,4,3,0.5,male,lugar1,instlevel4,tipovivi3,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared1,etecho2,eviv1,non_vulnerable,Male
39,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cbf24a06c,1,2,0,3,.5,8,7.0,0,0,0,1,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,37,4,3,0.5,male,lugar1,instlevel4,tipovivi3,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared1,etecho2,eviv1,non_vulnerable,Male
40,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,922a1f87a,0,2,0,2,no,9,11.0,0,0,0,1,0,0,0,0,0,2,1.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,44,4,2,0.0,female,lugar1,instlevel4,tipovivi3,paredmad,pisomadera,techozinc,abastaguadentro,sanitario2,energcocinar3,elimbasu1,sanitario2,epared2,etecho3,eviv3,non_vulnerable,Female
41,0,5,0,1,1,1,1.0,0,1,1,0,1,1,0,2,2,2,2,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,922a1f87a,0,2,0,2,no,9,11.0,0,0,0,0,0,0,0,1,0,2,1.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,24,4,2,0.0,female,lugar1,instlevel8,tipovivi3,paredmad,pisomadera,techozinc,abastaguadentro,sanitario2,energcocinar3,elimbasu1,sanitario2,epared2,etecho3,eviv3,non_vulnerable,Male
42,0,8,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a57a1f2f4,1,2,1,3,2,15,15.5,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,15,4,4,1.0,female,lugar1,instlevel4,tipovivi1,paredblolad,pisomadera,techoentrepiso,abastaguadentro,sanitario2,energcocinar3,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Male
43,0,8,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,a57a1f2f4,1,2,1,3,2,15,15.5,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,76,4,4,1.0,female,lugar1,instlevel8,tipovivi1,paredblolad,pisomadera,techoentrepiso,abastaguadentro,sanitario2,energcocinar3,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Female
44,0,8,0,1,1,1,1.0,0,2,2,0,1,1,0,3,3,3,3,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,a57a1f2f4,1,2,1,3,2,15,15.5,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,44,4,4,1.0,female,lugar1,instlevel8,tipovivi1,paredblolad,pisomadera,techoentrepiso,abastaguadentro,sanitario2,energcocinar3,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Male
45,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9b084b23d,0,2,2,2,8,17,10.0,0,0,0,0,0,0,0,1,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,69,4,4,1.0,male,lugar1,instlevel8,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv2,non_vulnerable,Male
46,0,4,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9b084b23d,0,2,2,2,8,17,10.0,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,94,4,4,1.0,male,lugar1,instlevel2,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv2,non_vulnerable,Female
47,0,5,0,1,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,16,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6ddd55b3e,1,2,0,3,.5,11,13.5,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,45,4,3,0.5,male,lugar1,instlevel8,tipovivi1,paredfibras,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv3,non_vulnerable,Female
48,0,5,0,1,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6ddd55b3e,1,2,0,3,.5,11,13.5,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,8,4,3,0.5,male,lugar1,instlevel2,tipovivi1,paredfibras,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv3,non_vulnerable,Female
49,0,5,0,1,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,11,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6ddd55b3e,1,2,0,3,.5,11,13.5,0,0,0,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,48,4,3,0.5,male,lugar1,instlevel5,tipovivi1,paredfibras,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv3,non_vulnerable,Male
50,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,652a7ffa0,2,2,0,4,yes,11,11.0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,8,2,4,1.0,male,lugar1,instlevel2,tipovivi3,paredpreb,pisocemento,techozinc,abastaguadentro,sanitario2,energcocinar3,elimbasu1,sanitario2,epared2,etecho3,eviv2,moderate poverty,Female
51,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,11,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,652a7ffa0,2,2,0,4,yes,11,11.0,0,0,0,0,1,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,44,2,4,1.0,male,lugar1,instlevel5,tipovivi3,paredpreb,pisocemento,techozinc,abastaguadentro,sanitario2,energcocinar3,elimbasu1,sanitario2,epared2,etecho3,eviv2,moderate poverty,Female
52,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,8,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,652a7ffa0,2,2,0,4,yes,11,11.0,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,14,2,4,1.0,male,lugar1,instlevel4,tipovivi3,paredpreb,pisocemento,techozinc,abastaguadentro,sanitario2,energcocinar3,elimbasu1,sanitario2,epared2,etecho3,eviv2,moderate poverty,Female
53,0,5,0,1,1,0,0.0,0,1,1,1,2,3,1,3,4,4,4,11,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,652a7ffa0,2,2,0,4,yes,11,11.0,0,0,0,0,1,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,42,2,4,1.0,male,lugar1,instlevel5,tipovivi3,paredpreb,pisocemento,techozinc,abastaguadentro,sanitario2,energcocinar3,elimbasu1,sanitario2,epared2,etecho3,eviv2,moderate poverty,Male
54,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,b9d64d752,2,2,0,4,yes,7,9.0,0,0,1,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,13,4,4,1.0,female,lugar1,instlevel3,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Male
55,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,b9d64d752,2,2,0,4,yes,7,9.0,0,1,0,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,10,4,4,1.0,female,lugar1,instlevel2,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Male
56,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,b9d64d752,2,2,0,4,yes,7,9.0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,37,4,4,1.0,female,lugar1,instlevel4,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Female
57,0,5,0,1,1,0,0.0,1,1,2,0,2,2,1,3,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,b9d64d752,2,2,0,4,yes,7,9.0,0,0,0,0,1,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,4,4,1.0,female,lugar1,instlevel5,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Female
58,0,1,0,0,0,0,0.0,0,1,1,0,0,0,0,1,1,1,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,09a26c158,0,1,1,1,8,7,7.0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,71,2,2,1.0,male,lugar1,instlevel4,tipovivi3,paredmad,pisomadera,techozinc,abastaguafuera,sanitario1,energcocinar3,elimbasu1,sanitario1,epared3,etecho3,eviv3,moderate poverty,Male
59,0,3,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,14,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e2f9717d3,0,2,0,2,no,14,10.0,0,0,0,0,0,0,0,1,0,1,2.0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,30,4,2,0.0,female,lugar1,instlevel8,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Female
60,0,3,0,1,1,0,0.0,0,1,1,0,1,1,0,2,2,2,2,6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,e2f9717d3,0,2,0,2,no,14,10.0,0,0,1,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,29,4,2,0.0,female,lugar1,instlevel3,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Male
61,0,6,0,1,1,1,2.0,0,2,2,0,1,1,0,3,3,3,3,14,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65d20b573,0,3,1,3,.5,14,13.0,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,55,4,4,0.3333333333333333,female,lugar1,instlevel8,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Female
62,0,6,0,1,1,1,2.0,0,2,2,0,1,1,0,3,3,3,3,11,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65d20b573,0,3,1,3,.5,14,13.0,0,0,0,0,1,0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,70,4,4,0.3333333333333333,female,lugar1,instlevel5,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Male
63,0,6,0,1,1,1,2.0,0,2,2,0,1,1,0,3,3,3,3,14,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,65d20b573,0,3,1,3,.5,14,13.0,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,1,1,3,1,0,0,0,0,0,1,0,26,4,4,0.3333333333333333,female,lugar1,instlevel8,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho3,eviv3,non_vulnerable,Male
64,0,6,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,d9281c805,0,1,1,1,8,9,9.0,0,0,0,1,0,0,0,0,0,3,0.33333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,71,2,2,1.0,female,lugar1,instlevel4,tipovivi1,paredmad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho2,eviv2,moderate poverty,Female
65,0,3,0,1,1,0,0.0,1,1,2,1,2,3,2,3,5,5,5,9,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5f7699c70,2,3,0,5,.66666669,9,9.0,0,0,0,1,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,30,4,5,0.6666666666666666,male,lugar1,instlevel4,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv2,non_vulnerable,Female
66,0,3,0,1,1,0,0.0,1,1,2,1,2,3,2,3,5,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5f7699c70,2,3,0,5,.66666669,9,9.0,0,1,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,11,4,5,0.6666666666666666,male,lugar1,instlevel2,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv2,non_vulnerable,Male
67,0,3,0,1,1,0,0.0,1,1,2,1,2,3,2,3,5,5,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5f7699c70,2,3,0,5,.66666669,9,9.0,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,1,0,1,4,5,0.6666666666666666,male,lugar1,instlevel1,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared2,etecho2,eviv2,non_vulnerable,Female
